gm_status,gm_icon,gm_lat,gm_lng,gm_addr,gm_name,gm_id,gm_types,enc_str
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,12.7285324,-3.8590852,"Rue Namory Kéita, Nouna, Burkina Faso",Nouna Health Research Center,ChIJq6rqH_nWNg4RRctJu9grbkw,"point_of_interest,establishment","Centre%20de%20Recherche%20en%20Sant%C3%A9%20de%20Nouna,%20Nouna,%20Kossi"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,46.2209088,6.1436432,"Chemin Eugène-Rigot 2A, 1202 Genève, Schweiz",Hochschulinstitut für internationale Studien und Entwicklung,ChIJJ5vlO-JkjEcRuRHZyflX0XU,"university,point_of_interest,establishment","Graduate%20Institute%20of%20International%20and%20Deve%20Global%20Health%20Programme%20Maison%20de%20la%20paix,%20Gen%C3%A8ve"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,47.4998714,8.7203021,"Gertrudstrasse 15, 8400 Winterthur, Schweiz",ZHAW Zürcher Hochschule für Angewandte Wissenschaften,ChIJUdaPx3CZmkcRyrYw9-bnp_k,"university,point_of_interest,establishment","Institut%20f%C3%BCr%20Angewandte%20Medienwissenschaften%20Z%C3%BCrcher%20Hochschule%20f%C3%BCr%20Angew.%20Wissenschaften,%20Winterthur"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,47.516939,8.025083,"Ackerstrasse 113, 5070 Frick, Schweiz",FiBL - Forschungsinstitut für biologischen Landbau,ChIJV2J9KrZHkEcRH1IKjqoKSH4,"point_of_interest,establishment","Forschungsinstitut%20f%C3%BCr%20biologischen%20Landbau%20(FiBL),%20Frick"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,47.516939,8.025083,"Ackerstrasse 113, 5070 Frick, Schweiz",FiBL - Forschungsinstitut für biologischen Landbau,ChIJV2J9KrZHkEcRH1IKjqoKSH4,"point_of_interest,establishment","Aquakultur%20Fachgruppe%20Tierwissenschaften%20Forschungsinstitut%20f%C3%BCr%20biologischen%20Landbau,%20Frick"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,16.8185116,96.1952673,"23rd Quarter, Khayapin Street, Thuwunna Yangon MM 11072, Thuwunna Bridge, Yangon, Myanmar","Great Golden Glory Co.,Ltd.",ChIJWYBsXtXswTARCLcvvATeDew,"point_of_interest,establishment","Golden%20Zaneka%20Public%20Co.%20Ltd.,%20Yangon"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,21.023033,105.805437,"91 Chùa Láng, Láng Thượng, Đống Đa, Hà Nội, Vietnam",Foreign Trade University,ChIJCflhUV2rNTER4yviDFCvr00,"university,point_of_interest,establishment","Foreign%20Trade%20University,%20Hanoi"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,6.2677479,-75.5688416,"Cl. 67 ##53-108, Medellín, Antioquia, Kolumbien",Universidad de Antioquia,ChIJL3fIyeAoRI4RKy6b5uznzBA,"university,point_of_interest,establishment","Universidad%20de%20Antioquia,%20Medellin"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,-33.9321854,18.8633889,"Natural Sciences, Merriman Ave, Stellenbosch Central, Stellenbosch, 7600, Südafrika",University of Stellenbosch - Department of Botany & Zoology,ChIJEZJ7CWiyzR0RE_cTZU_SNvA,"university,point_of_interest,establishment","Centre%20for%20Invasion%20Biology%20Department%20of%20Botany%20and%20Zoology%20University%20of%20Stellenbosch,%20Matieland"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,5.3470499,-3.985291599999999,"Abidjan, Côte d’Ivoire",Universität Félix Houphouët-Boigny,ChIJ70OV94HswQ8RLEA3OjMOlR0,"university,point_of_interest,establishment","Universit%C3%A9%20Felix%20Houphouet-Boigny,%20Abidjan"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,47.3742017,8.5228736,"Badenerstrasse 141, 8004 Zürich, Schweiz",Quantis,ChIJnYLTiQ8KkEcRDo9YMzYKgrg,"point_of_interest,establishment","Quantis%20Switzerland/Germany,%20Z%C3%BCrich"
